Address,Borough,Postcode,Latitude,Longitude,License Number,Landlord,Agent
"Flat 24, Betsham House Newcomen Street, London, SE1 1YU",Southwark,SE1 1YU,51.502551,-0.090795,SWK-889179564700,,
"Flat 56, Northfleet House Tabard Garden Estate Newcomen Street, London, SE1 1YX",Southwark,SE1 1YX,51.502438,-0.089921,SWK-093646531304,,
"Flat 15, Northfleet House Tabard Garden Estate Newcomen Street, London, SE1 1YX",Southwark,SE1 1YX,51.502438,-0.089921,SWK-265820987266,,
"Flat 54, Northfleet House Tabard Garden Estate Newcomen Street, London, SE1 1YX",Southwark,SE1 1YX,51.502438,-0.089921,SWK-027512256763,,
"Flat 25, Northfleet House Tabard Garden Estate Newcomen Street, London, SE1 1YX",Southwark,SE1 1YX,51.502438,-0.089921,SWK-554464879396,,
"Flat 9, Kellow House Tennis Street, London, SE1 1YY",Southwark,SE1 1YY,51.501911,-0.091268,SWK-038128313845,,
"Flat 13, Kellow House Tennis Street, London, SE1 1YY",Southwark,SE1 1YY,51.501911,-0.091268,SWK-109178104125,,
"Flat 13, Aston Webb House 115, Tooley Street, London, SE1 2AT",Southwark,SE1 2AT,51.504461,-0.082199,SWK-111035509114,,
"Flat 6, Aston Webb House 115, Tooley Street, London, SE1 2AT",Southwark,SE1 2AT,51.504461,-0.082199,SWK-280855183326,,
"Flat 8, Aston Webb House 115, Tooley Street, London, SE1 2AT",Southwark,SE1 2AT,51.504461,-0.082199,SWK-199674732623,,
"Flat 7, Aston Webb House 115, Tooley Street, London, SE1 2AT",Southwark,SE1 2AT,51.504461,-0.082199,SWK-384975374434,,
"Flat 7 171, Tower Bridge Road, London, SE1 2AW",Southwark,SE1 2AW,51.501535,-0.078129,SWK-983369068660,,
"Flat 13 171, Tower Bridge Road, London, SE1 2AW",Southwark,SE1 2AW,51.501535,-0.078129,SWK-871906863527,,
"Flat 12 171, Tower Bridge Road, London, SE1 2AW",Southwark,SE1 2AW,51.501535,-0.078129,SWK-824529470203,,
"Flat 1 171, Tower Bridge Road, London, SE1 2AW",Southwark,SE1 2AW,51.501535,-0.078129,SWK-642408909848,,
"171, Tower Bridge Road, SE1 2AW",Southwark,SE1 2AW,51.501535,-0.078129,SWK-046818251447,,
"Flat 11 171, Tower Bridge Road, London, SE1 2AW",Southwark,SE1 2AW,51.501535,-0.078129,SWK-476416869791,,
"11, Hobbs Court 2, Jacob Street, London, SE1 2BG",Southwark,SE1 2BG,51.501036,-0.071292,SWK-205775453366,,
"Flat 9, Commodore Building 5, Wolseley Street, London, SE1 2BP",Southwark,SE1 2BP,51.500709,-0.071118,SWK-105597788996,,
"466, Devon Mansions Jamaica Road, London, SE1 2BU",Southwark,SE1 2BU,51.500156,-0.073591,SWK-959627265127,,
"468, Devon Mansions Jamaica Road, London, SE1 2BU",Southwark,SE1 2BU,51.500156,-0.073591,SWK-647675899603,,
"471, Devon Mansions Jamaica Road, London, SE1 2BU",Southwark,SE1 2BU,51.500156,-0.073591,SWK-586171876704,,
"481, Devon Mansions Jamaica Road, London, SE1 2BU",Southwark,SE1 2BU,51.500156,-0.073591,SWK-018949127743,,
"456, Devon Mansions Jamaica Road, London, SE1 2BU",Southwark,SE1 2BU,51.500156,-0.073591,SWK-287782521022,,
"Flat 3 4, Jamaica Road, London, SE1 2BX",Southwark,SE1 2BX,51.500205,-0.073805,SWK-192137594766,,
"Flat 4 4, Jamaica Road, London, SE1 2BX",Southwark,SE1 2BX,51.500205,-0.073805,SWK-905723578985,,
"Flat 6 4, Jamaica Road, London, SE1 2BX",Southwark,SE1 2BX,51.500205,-0.073805,SWK-733782762293,,
"Flat 1 4, Jamaica Road, London, SE1 2BX",Southwark,SE1 2BX,51.500205,-0.073805,SWK-434320949846,,
"69, Vogans Mill Wharf Mill Street, London, SE1 2BZ",Southwark,SE1 2BZ,51.50134,-0.07174,SWK-737643217414,,
"44, Vogans Mill Wharf Mill Street, London, SE1 2BZ",Southwark,SE1 2BZ,51.50134,-0.07174,SWK-388833139567,,
"191, Providence Square, London, SE1 2DG",Southwark,SE1 2DG,51.501105,-0.070583,SWK-858791377960,,
"195, Providence Square, London, SE1 2DG",Southwark,SE1 2DG,51.501105,-0.070583,SWK-960702516032,,
"196, Providence Square, London, SE1 2DG",Southwark,SE1 2DG,51.501105,-0.070583,SWK-461782046805,,
"193, Providence Square, London, SE1 2DG",Southwark,SE1 2DG,51.501105,-0.070583,SWK-094332569575,,
"197, Providence Square, London, SE1 2DG",Southwark,SE1 2DG,51.501105,-0.070583,SWK-802310898060,,
"Flat 10, Bardell House Dickens Estate Parkers Row, London, SE1 2DH",Southwark,SE1 2DH,51.499356,-0.07034,SWK-138221498905,,
"Flat 18, Bardell House Dickens Estate Parkers Row, London, SE1 2DH",Southwark,SE1 2DH,51.499356,-0.07034,SWK-303806207989,,
"Flat 14, Bardell House Dickens Estate Parkers Row, London, SE1 2DH",Southwark,SE1 2DH,51.499356,-0.07034,SWK-581927022723,,
"Flat 4, Wade House Dickens Estate Parkers Row, London, SE1 2DJ",Southwark,SE1 2DJ,51.49967,-0.070816,SWK-837362662511,,
"26, Arnold Estate Druid Street, London, SE1 2DL",Southwark,SE1 2DL,51.498972,-0.071609,SWK-828830167903,,
"8, Arnold Estate Druid Street, London, SE1 2DL",Southwark,SE1 2DL,51.498972,-0.071609,SWK-468931762687,,
"20, Arnold Estate Druid Street, London, SE1 2DL",Southwark,SE1 2DL,51.498972,-0.071609,SWK-396259456417,,
"318, Arnold Estate Druid Street, London, SE1 2DR",Southwark,SE1 2DR,51.499383,-0.071995,SWK-015802380235,,
"138, Arnold Estate Druid Street, London, SE1 2DT",Southwark,SE1 2DT,51.499438,-0.072555,SWK-108202134599,,
"129, Arnold Estate Druid Street, London, SE1 2DT",Southwark,SE1 2DT,51.499438,-0.072555,SWK-168689269272,,
"125, Arnold Estate Druid Street, London, SE1 2DT",Southwark,SE1 2DT,51.499438,-0.072555,SWK-852030024112,,
"121, Arnold Estate Druid Street, London, SE1 2DT",Southwark,SE1 2DT,51.499438,-0.072555,SWK-784494129838,,
"141, Arnold Estate Druid Street, London, SE1 2DT",Southwark,SE1 2DT,51.499438,-0.072555,SWK-457243412540,,
"44, Arnold Estate Druid Street, London, SE1 2DU",Southwark,SE1 2DU,51.498797,-0.072438,SWK-520675438275,,
"62, Arnold Estate Druid Street, London, SE1 2DU",Southwark,SE1 2DU,51.498797,-0.072438,SWK-079001053417,,
"39, Arnold Estate Druid Street, London, SE1 2DU",Southwark,SE1 2DU,51.498797,-0.072438,SWK-684864609397,,
"77, Arnold Estate Druid Street, London, SE1 2DU",Southwark,SE1 2DU,51.498797,-0.072438,SWK-534253088512,,
"51, Arnold Estate Druid Street, London, SE1 2DU",Southwark,SE1 2DU,51.498797,-0.072438,SWK-335743532862,,
"73, Arnold Estate Druid Street, London, SE1 2DU",Southwark,SE1 2DU,51.498797,-0.072438,SWK-478287729418,,
"78, Arnold Estate Druid Street, London, SE1 2DU",Southwark,SE1 2DU,51.498797,-0.072438,SWK-285641106285,,
"47, Arnold Estate Druid Street, London, SE1 2DU",Southwark,SE1 2DU,51.498797,-0.072438,SWK-683419408227,,
"Flat 43, Lupin Point Abbey Street, London, SE1 2DW",Southwark,SE1 2DW,51.498684,-0.071002,SWK-123081429441,,
"Flat 77, Lupin Point Abbey Street, London, SE1 2DW",Southwark,SE1 2DW,51.498684,-0.071002,SWK-708525820118,,
"Flat 17, Lupin Point Abbey Street, London, SE1 2DW",Southwark,SE1 2DW,51.498684,-0.071002,SWK-183486901026,,
"Flat 39, Lupin Point Abbey Street, London, SE1 2DW",Southwark,SE1 2DW,51.498684,-0.071002,SWK-572113643797,,
"91, Arnold Estate Druid Street, London, SE1 2DX",Southwark,SE1 2DX,51.499061,-0.073147,SWK-256439447161,,
"113, Arnold Estate Druid Street, London, SE1 2DX",Southwark,SE1 2DX,51.499061,-0.073147,SWK-229254508956,,
"101, Arnold Estate Druid Street, London, SE1 2DX",Southwark,SE1 2DX,51.499061,-0.073147,SWK-752125366011,,
"173, Arnold Estate Druid Street, London, SE1 2DY",Southwark,SE1 2DY,51.499528,-0.073156,SWK-580795432633,,
"167, Arnold Estate Druid Street, London, SE1 2DY",Southwark,SE1 2DY,51.499528,-0.073156,SWK-903016460024,,
"158, Arnold Estate Druid Street, London, SE1 2DY",Southwark,SE1 2DY,51.499528,-0.073156,SWK-701440370684,,
"153, Arnold Estate Druid Street, London, SE1 2DY",Southwark,SE1 2DY,51.499528,-0.073156,SWK-869853597381,,
"206, Providence Square, London, SE1 2DZ",Southwark,SE1 2DZ,51.501302,-0.071093,SWK-109486711777,,
"205, Providence Square, London, SE1 2DZ",Southwark,SE1 2DZ,51.501302,-0.071093,SWK-051575949153,,
"86, Providence Square, London, SE1 2EB",Southwark,SE1 2EB,51.501179,-0.0696,SWK-662768082552,,
"179, Providence Square, London, SE1 2EF",Southwark,SE1 2EF,51.500962,-0.069537,SWK-940551048662,,
"151, Providence Square, London, SE1 2EJ",Southwark,SE1 2EJ,51.501223,-0.068993,SWK-406336501146,,
"153, Providence Square, London, SE1 2EJ",Southwark,SE1 2EJ,51.501223,-0.068993,SWK-026192673760,,
"154, Providence Square, London, SE1 2EJ",Southwark,SE1 2EJ,51.501223,-0.068993,SWK-022402485160,,
"152, Providence Square, London, SE1 2EJ",Southwark,SE1 2EJ,51.501223,-0.068993,SWK-033511959566,,
"155, Providence Square, London, SE1 2EJ",Southwark,SE1 2EJ,51.501223,-0.068993,SWK-972577396655,,
"Flat 2, Lion Court 28, Magdalen Street, London, SE1 2EN",Southwark,SE1 2EN,51.503523,-0.08146,SWK-258197399861,,
"Flat 1, Lion Court 28, Magdalen Street, London, SE1 2EN",Southwark,SE1 2EN,51.503523,-0.08146,SWK-232923996105,,
"Flat 28, Lion Court 28, Magdalen Street, London, SE1 2EN",Southwark,SE1 2EN,51.503523,-0.08146,SWK-972243043305,,
"Flat 20, Lion Court 28, Magdalen Street, London, SE1 2EN",Southwark,SE1 2EN,51.503523,-0.08146,SWK-617875089735,,
"Flat 10, Lion Court 28, Magdalen Street, London, SE1 2EN",Southwark,SE1 2EN,51.503523,-0.08146,SWK-468982119347,,
"Flat 29, Lion Court 12, Shand Street, London, SE1 2EP",Southwark,SE1 2EP,51.503523,-0.08146,SWK-684597913979,,
"Flat 7, Lion Court 12, Shand Street, London, SE1 2EP",Southwark,SE1 2EP,51.503523,-0.08146,SWK-464141268086,,
"Flat 5, Lion Court 12, Shand Street, London, SE1 2EP",Southwark,SE1 2EP,51.503523,-0.08146,SWK-070133261760,,
"Flat 31, Lion Court 12, Shand Street, London, SE1 2EP",Southwark,SE1 2EP,51.503523,-0.08146,SWK-390412964099,,
"Flat 17, Lion Court 12, Shand Street, London, SE1 2EP",Southwark,SE1 2EP,51.503523,-0.08146,SWK-864576686382,,
"Flat 7, Lewes House Druid Street, London, SE1 2ET",Southwark,SE1 2ET,51.502808,-0.080093,SWK-358684814460,,
"Flat 20, Lewes House Druid Street, London, SE1 2ET",Southwark,SE1 2ET,51.502808,-0.080093,SWK-154967966736,,
"37, St. Olaves Estate Druid Street, London, SE1 2EX",Southwark,SE1 2EX,51.50251,-0.0795,SWK-090082430103,,
"12, St. Olaves Estate Druid Street, London, SE1 2EX",Southwark,SE1 2EX,51.50251,-0.0795,SWK-178162730728,,
"1, St. Olaves Estate Druid Street, London, SE1 2EX",Southwark,SE1 2EX,51.50251,-0.0795,SWK-537863945004,,
"50, St. Olaves Estate Druid Street, London, SE1 2EX",Southwark,SE1 2EX,51.50251,-0.0795,SWK-927820700838,,
"28, St. Olaves Estate Druid Street, London, SE1 2EX",Southwark,SE1 2EX,51.50251,-0.0795,SWK-585539212272,,
"54, St. Olaves Estate Druid Street, London, SE1 2EX",Southwark,SE1 2EX,51.50251,-0.0795,SWK-297074712809,,
"34, St. Olaves Estate Druid Street, London, SE1 2EX",Southwark,SE1 2EX,51.50251,-0.0795,SWK-328022844428,,
"49, St. Olaves Estate Druid Street, London, SE1 2EX",Southwark,SE1 2EX,51.50251,-0.0795,SWK-421891886685,,
"41, St. Olaves Estate Druid Street, London, SE1 2EX",Southwark,SE1 2EX,51.50251,-0.0795,SWK-898812855494,,
"21, St. Olaves Estate Druid Street, London, SE1 2EX",Southwark,SE1 2EX,51.50251,-0.0795,SWK-710821570962,,
"39, St. Olaves Estate Druid Street, London, SE1 2EX",Southwark,SE1 2EX,51.50251,-0.0795,SWK-199160620114,,
"4, St. Olaves Estate Druid Street, London, SE1 2EX",Southwark,SE1 2EX,51.50251,-0.0795,SWK-205308323043,,
"18, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-424027430078,,
"46, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-813583296943,,
"29, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-921680059667,,
"6, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-854464657418,,
"20, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-120288081356,,
"7, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-955399093951,,
"12, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-480522095559,,
"23, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-992541759553,,
"22, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-488814159211,,
"16, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-480752695704,,
"39, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-726893332999,,
"11, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-889008085673,,
"8, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-773960141783,,
"3, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-274949274547,,
"24, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-957627312895,,
"41, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-744259007724,,
"26, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-534267010133,,
"14, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-260214822040,,
"36, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-210717222443,,
"42, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-566344322279,,
"50, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-579017444439,,
"38, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-410853459649,,
"33, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-954375853228,,
"9, Oxford Drive, London, SE1 2FB",Southwark,SE1 2FB,51.503923,-0.08287,SWK-454766979675,,
"Flat 4 146, Tanner Street, London, SE1 2HG",Southwark,SE1 2HG,51.50034,-0.07439,SWK-606711738651,,
"136a, Tanner Street, London, SE1 2HG",Southwark,SE1 2HG,51.50034,-0.07439,SWK-428982290058,,
"Third Floor Flat 142, Tanner Street, London, SE1 2HG",Southwark,SE1 2HG,51.50034,-0.07439,SWK-932355777951,,
"136b, Tanner Street, London, SE1 2HG",Southwark,SE1 2HG,51.50034,-0.07439,SWK-627693595161,,
"Flat 2 134, Tanner Street, London, SE1 2HG",Southwark,SE1 2HG,51.50034,-0.07439,SWK-276525287546,,
"Flat 5 146, Tanner Street, London, SE1 2HG",Southwark,SE1 2HG,51.50034,-0.07439,SWK-540282950637,,
"Flat 3 146, Tanner Street, London, SE1 2HG",Southwark,SE1 2HG,51.50034,-0.07439,SWK-976259743261,,
"Flat 1 134, Tanner Street, London, SE1 2HG",Southwark,SE1 2HG,51.50034,-0.07439,SWK-701877897066,,
"136c, Tanner Street, London, SE1 2HG",Southwark,SE1 2HG,51.50034,-0.07439,SWK-649650786229,,
"Flat 3 134, Tanner Street, London, SE1 2HG",Southwark,SE1 2HG,51.50034,-0.07439,SWK-222978099470,,
"Flat 4 134, Tanner Street, London, SE1 2HG",Southwark,SE1 2HG,51.50034,-0.07439,SWK-202163820042,,
"First Floor Flat 142, Tanner Street, London, SE1 2HG",Southwark,SE1 2HG,51.50034,-0.07439,SWK-718643436037,,
"136d, Tanner Street, London, SE1 2HG",Southwark,SE1 2HG,51.50034,-0.07439,SWK-605617783257,,
"Second Floor Flat 142, Tanner Street, London, SE1 2HG",Southwark,SE1 2HG,51.50034,-0.07439,SWK-699699807450,,
"77, The Circle Queen Elizabeth Street, London, SE1 2JG",Southwark,SE1 2JG,51.501451,-0.074703,SWK-692132450598,,
"73, The Circle Queen Elizabeth Street, London, SE1 2JG",Southwark,SE1 2JG,51.501451,-0.074703,SWK-321984334806,,
"Flat 18, Tower Wharf 281, Tooley Street, London, SE1 2LA",Southwark,SE1 2LA,51.501048,-0.074764,SWK-609937468843,,
"Flat 1, Tower Wharf 281, Tooley Street, London, SE1 2LA",Southwark,SE1 2LA,51.501048,-0.074764,SWK-791065473789,,
"77, Devon Mansions Tooley Street, London, SE1 2LB",Southwark,SE1 2LB,51.502494,-0.077945,SWK-267940876067,,
"92, Devon Mansions Tooley Street, London, SE1 2LB",Southwark,SE1 2LB,51.502494,-0.077945,SWK-119708199665,,
"81, Devon Mansions Tooley Street, London, SE1 2LB",Southwark,SE1 2LB,51.502494,-0.077945,SWK-169645729321,,
"78, Devon Mansions Tooley Street, London, SE1 2LB",Southwark,SE1 2LB,51.502494,-0.077945,SWK-349779047587,,
"94, Devon Mansions Tooley Street, London, SE1 2LB",Southwark,SE1 2LB,51.502494,-0.077945,SWK-765633589093,,
"82, Devon Mansions Tooley Street, London, SE1 2LB",Southwark,SE1 2LB,51.502494,-0.077945,SWK-887634181291,,
"66, Devon Mansions Tooley Street, London, SE1 2LD",Southwark,SE1 2LD,51.502699,-0.078368,SWK-581141528097,,
"67, Devon Mansions Tooley Street, London, SE1 2LD",Southwark,SE1 2LD,51.502699,-0.078368,SWK-006415685433,,
"1, Southview House 19a, Queen Elizabeth Street, London, SE1 2LP",Southwark,SE1 2LP,51.502493,-0.075697,SWK-303110712549,,
"26, Curlew Street, London, SE1 2ND",Southwark,SE1 2ND,51.502514,-0.073679,SWK-689152081259,,
"Flat 18, Cooperage Court 6, Gainsford Street, London, SE1 2NG",Southwark,SE1 2NG,51.503025,-0.075257,SWK-586279220281,,
"Flat 4, Compass Court 39, Shad Thames, London, SE1 2NJ",Southwark,SE1 2NJ,51.503877,-0.07512,SWK-257554520927,,
"Flat 6, Compass Court 39, Shad Thames, London, SE1 2NJ",Southwark,SE1 2NJ,51.503877,-0.07512,SWK-961122432651,,
"155, Devon Mansions Tooley Street, London, SE1 2NR",Southwark,SE1 2NR,51.501663,-0.076654,SWK-340893869300,,
"151, Devon Mansions Tooley Street, London, SE1 2NR",Southwark,SE1 2NR,51.501663,-0.076654,SWK-878774578138,,
"Flat 1, Hartland House 198, Tooley Street, London, SE1 2NS",Southwark,SE1 2NS,51.501406,-0.07629,SWK-574295575523,,
"143, Devon Mansions Tooley Street, London, SE1 2NT",Southwark,SE1 2NT,51.501868,-0.077049,SWK-659969399943,,
"122, Devon Mansions Tooley Street, London, SE1 2NU",Southwark,SE1 2NU,51.502005,-0.077202,SWK-655797354724,,
"9a, Shad Thames, London, SE1 2NW",Southwark,SE1 2NW,51.501268,-0.073385,SWK-994398929619,,
"Flat 3 7, Shad Thames, London, SE1 2NW",Southwark,SE1 2NW,51.501268,-0.073385,SWK-540213334681,,
"99, Devon Mansions Tooley Street, London, SE1 2NX",Southwark,SE1 2NX,51.502116,-0.077384,SWK-339185326164,,
"115, Devon Mansions Tooley Street, London, SE1 2NX",Southwark,SE1 2NX,51.502116,-0.077384,SWK-901677212611,,
"97, Devon Mansions Tooley Street, London, SE1 2NX",Southwark,SE1 2NX,51.502116,-0.077384,SWK-576564201021,,
"120, Devon Mansions Tooley Street, London, SE1 2NX",Southwark,SE1 2NX,51.502116,-0.077384,SWK-368255219387,,
"Flat 305, Ginger Apartments 1, Cayenne Court, London, SE1 2PA",Southwark,SE1 2PA,51.503015,-0.073557,SWK-631746323689,,
"Flat 6 1, Shad Thames, London, SE1 2PN",Southwark,SE1 2PN,51.500685,-0.074044,SWK-132581227242,,
"77, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-319933560736,,
"36, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-834784323973,,
"24, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-912434648620,,
"51, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-113130745382,,
"71, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-882174809318,,
"79, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-757803760984,,
"21, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-938976685126,,
"1, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-511534961495,,
"60, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-468731135269,,
"69, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-976762918437,,
"54, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-741354170852,,
"15, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-969763757906,,
"33, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-424986748581,,
"48, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-541546329140,,
"66, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-028006921204,,
"41, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-387464175823,,
"42, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-938596690222,,
"43, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-914910090122,,
"3, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-495769433944,,
"17, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-874165167803,,
"75, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-378565865423,,
"86, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-656333535982,,
"82, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-847507062622,,
"56, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-732232091074,,
"64, Balmoral House Earls Way, London, SE1 2QR",Southwark,SE1 2QR,51.503688,-0.077822,SWK-044551471213,,
